reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
dd081768-c3f9-42f1-96af-c771db022183,Andi Gambayana,https://play-lh.googleusercontent.com/a-/ALV-UjXvkZ8EAf8g3BjqH7UPIXW78iCOOh-u2QZuKgy-B8wv96A,"Sarannya bagi pengembang yaitu pada bagian hasil pemilu diberi menu koreksi. Karena hal ini akan terjadi kendala apabila Tulisan digital tidak sesuai yang di baca aplikasi, jadi operator bisa mengoreksi hasil sesuai dengan hasil asli dari pemilu. Belum hari H PEMILU 2024 sudah susah bagaimana solusinya, mudahkan sistem jaringan di aplikasi lain kekuatan data kuat begitu masuk app sirekap data down dan pembacaan huruf dan angka dipermudah jadi ngk menghambat operator sirekap.",4,18,2.41,2024-02-11 20:43:05,,,2.41
ff5f2078-97be-45af-8758-331c8d41457a,Muhamad Haviz,https://play-lh.googleusercontent.com/a-/ALV-UjVSairz76HpxZMa2QRpJ_xy1iTSTEFlj90q6z0s6Xjzhg,"Aplikasi ini masih banyak masalah, terutama bagian interface yang masih error, memasukan data yang tiba tiba ter-log out, tiba bisa sinkron antara huruf dan angka, saya saran kan untuk bisa menginput data melalui ketik keyboard tetapi sebagai bukti kalau data tetap valid menggunakan scan foto, dan bisa di optimalkan kelancaran dan performa aplikasi untuk di berbagai device terutama OS Android 7 dan keatas Terimakasih",2,8,2.41,2024-02-15 19:01:12,,,2.41
2e8dda89-6e8d-4870-a4ab-f1653cd36365,Tulus Rahyadi,https://play-lh.googleusercontent.com/a-/ALV-UjV-dk12xQFBwjomNyjQAyd09_UJxcgkF5IKG3PCYuPVHcc,"Aplikasi level nasional, tapi servernya lemot. apakah saat membuat aplikasi ini tidak memperhatikan UI UX, atau tidak menggunakan analisis SWOT atau Pieces.? Kelas nasional tapi kayak amatiran banget. Kalau memang diakses seluruh Indonesia, harusnya dipersiapkan dahulu Jaringan dan Servernya sebaik mungkin, biar tidak merepotkan Petugas. Bintang ulasan akan berubah sesuai dengan kemudahan user saat menggunakan aplikasi. edit ulasan paska pemilu, intinya aplikasi ini tidak bermanfaat. Thanks.",1,16,2.41,2024-02-16 16:48:50,,,2.41
9713402d-daf6-421e-a550-e70ba8f23c4d,puji astuti,https://play-lh.googleusercontent.com/a-/ALV-UjVXnKpETJpWvH5KuWlkBmnvxOCc3S1fp2TY2RMfNMSPLA,"Katanya bisa offline, tapi saat di gunakan malah jadi ga jelas dan ga bisa di pake. kamera aplikasi juga tergolong burik, mau pake kamera bawaan hp tapi fotonya ga bisa di masukkan di aplikasi, padahal hasil foto kamera lebih jernih dan jelas. Hasil camera aplikasi malah ga terbaca.",1,2,2.41,2024-02-17 23:01:02,,,2.41
2c2ee61e-f01c-4ee5-8ac4-83019be0cc5d,Rizky Alam Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXHqjNlG8Wzz6J2Q-KiVkm8lhgkpe_3HL8uis978pp78w,"selain kekurangan kualitas kamera untuk pembacaan c-hasil pada aplikasi yg masih kurang baik kualitas kamera nya pada saat unggah foto kelola daftar hadir cuma bisa 1x foto, tidak ada fitur tambah foto, sedangkan untuk daftar hadir saja lebih dari 1lembar begitu pun untuk fitur tanda terima dan kejadian khusus juga cuma bisa 1x foto 🤦🤦",1,9,2.41,2024-02-13 20:02:10,,,2.41
2d7c0351-8de4-4f5c-8ddc-36a5b9493d7f,Muhammad Taufiq,https://play-lh.googleusercontent.com/a-/ALV-UjW0P0FhKNAIJKloN3LwNjlSZ3OeXPBr_tch-kjkirp8WA,"Aplikasi masih banyak kekurangan, kamera tidak bisa difokuskan selalu blur padahal penerangan sudah maksimal sekali, sampai H-6 masih ada update aplikasi, harusnya H- beberapa bulan sudah tidak ada update lagi, login susah, sudah hampir tidak tidur dan aplikasi bermasalah dan KPPS masih disalahkan, jika ada rating minus sudah saya kasih rating minus",1,2,2.41,2024-02-26 17:25:28,,,2.41
5a098ea6-bceb-4258-84d4-5bcb18881343,DEEAN,https://play-lh.googleusercontent.com/a-/ALV-UjUoYQ3RWgITGnV8suwc35glQ8S85WsUKlozgPrPD-O5goY,"banyak bug malah bikin mempersulit, tidak jelas, tidak bisa mengirim foto lewat file, yg tadinya sudah di foto setiap Plan C, eh tidak bisa dikirim tapi harus di scan langsung, jadi plan c yg sudah tersegel terpaksa harus di buka kembali, UX tidak simple, intinya malah mempersulit",1,3,2.41,2024-02-15 21:59:18,,,2.41
b74c0f3b-89b6-48aa-bca5-10d3f0d8d9ee,Putra Wiguna,https://play-lh.googleusercontent.com/a/ACg8ocLrSX0tXn0wb_l8xWXZeJBir0d_mzviJQEatMuEJzjp=mo,"Jangankan nanti saat pelaksanaan untuk mengirim data, sekarang saja sudah gak beres aplikasi gak bisa dibuka, user dan pasword sudah benar tapi jawabannnya ""terjadi kesalahan"" Ujung-ujungnya hasil penghitungan suara manual /hasil plano yang akan dipake ""Belajar dari pemilu sebelumnya"" Aplikasi hanya sebatas aplikasi",1,12,2.41,2024-02-12 18:23:49,,,2.41
ca7d3f54-7859-41e9-a126-a4b3135264b8,Anti Gusnawatialwi,https://play-lh.googleusercontent.com/a/ACg8ocIUlSGjvtRLwSPgjdKOCwBlfCtlfLQdA7Hp_inSfBTQ=mo,"aplikasi yang membuat pekerjaan dua kali lipat krn selalu log out dan hasil foto tdk sesuai dengan hasil yg sebenarnya, diedit lagi nambah beban kerja pemakai sirekap krn utk menghindari fitnah atas kerja keras tak mengenal waktu, upload foto berhasil tetapi jika ingin liat verifikasi kesamaan data utk submit justru sangat sulit dan itu jadi kendala utama.",1,3,2.41,2024-02-16 21:01:13,,,2.41
6754682a-1517-4aa3-bcf2-0652b8ea97b5,Dsptr A,https://play-lh.googleusercontent.com/a-/ALV-UjXVQRCxKacG7ksDYTWodfqjX-W_9jrpcV2jcc9_SJx2ewQ,"kenapa aplikasinya pas ingin ambil ulang gambar malah keluar sendiri??!!! padahal chance dan data sudah berulang kali coba dihapus tapi tidak ada perubahan,,,,,galeri semua foto sudah dihapuss tetap saja tidak ada perubahan juga.",2,5,2.41,2024-02-12 22:33:09,,,2.41
226ddffc-6d97-4423-a2ff-9b7b4da64cca,Fazruni Ika,https://play-lh.googleusercontent.com/a-/ALV-UjVAJLtVlXCOnsXsk3G0rVMQ-Hz1sZFxo5p0cHBeXUWykQ,"Aplikasi yg sangat tidak berfungsi sama sekali, walau sdh di update ke 2.41. Login berhasil, tidak ada masalah.... Hanya pada saat ambil gambar ( foto ), notif selalu Failed ( gagal ). Harusnya meringankan tugas panitia, malah nambah2in beban.",1,11,2.41,2024-02-12 12:12:55,,,2.41
59972544-9bdf-43e8-b3c6-47616c96055c,Nurul Rasaki,https://play-lh.googleusercontent.com/a-/ALV-UjW_XxzPjnranCcscnTqkYW2ddGRRlI8RmXXm1kTSNB453s,"Aplikasi nya sama sekali tidak worth it, update nya sering error sering juga, pas nge foto lama nunggu loadingnya, apalagi kemarin pas pemilu malah ga bisa digunakan, jadi tolong dong kalo mau digunakan lagi benar2 di perbaiki jadi lebih baik lagi, karena saya sangat kesusahan saat pemilu, udah cape2 memfoto c-hasil dll trnyta malah error jadi percuma saja jadinya, mohon untuk membuat aplikasi yang benar2 berguna",1,2,2.41,2024-02-18 01:14:09,,,2.41
4024203a-e91e-4331-8e26-ce3f417bac01,muhamad arif,https://play-lh.googleusercontent.com/a/ACg8ocJYHXc7QhvAixAiFJm3WBo4jvmuqDcs1sKx6WONsVAF=mo,"hampir H-1 masih sangat banyak bug. Terkhusus 1. Angka di C hasil dan hasil scan sangat sering tidak singkron dan kalau di ulang ambil gambar hasilnya sangat jauh,bahkan saat simulasi banyak rekan rekan kami yang harus ber puluh puluh kali mengambil gambar karena hasil yang tidak bisa dikoreksi. 2.gambar pada sering kali buram padahal device sudah sangat memadai. 3. Sering log out dan loading lambat sekali. 4 . upload data sangat sulit karena server full. "" Digitalisasi elit kualitas Sulit'",1,9,2.41,2024-02-12 17:56:18,,,2.41
2b5700ad-02f5-4a7c-8275-6ef3a1823f21,Fatichatu Musyafa,https://play-lh.googleusercontent.com/a-/ALV-UjX9pLJhkI5xIfiampL_-UTePXz-P_Da5pavJBjSUFSDnA,"padahal sudah versi terbaru (9 peb) tapi masih sangat jauh dari ekspektasi, maunya untuk mempercepat progress dengan data otentik, tapi malah memperlambat Mohon diperbaiki, waktu penggunaan makin mendesak Terima kasih",1,7,2.41,2024-02-11 23:08:15,,,2.41
35d1d85e-dda4-455c-a665-31c4aeaa1503,Muhammad Faisal Riza,https://play-lh.googleusercontent.com/a-/ALV-UjWmymXevM45w-Tqdz3YQv8za4Tmoek9drDV_zidoweURcA,"Hasil foto buram karna settingan bawaan aplikasinya pakai kamera ultra wide bukan main kamera utama, kalo hp kurang mahal spek kamera ultawide kurang tinggi susah . Bukannya mempercepat malah memperlambat proses karna harus coba terus , fitur settingan kamera gak ada , fitur fokus kamera juga gak ada",1,9,2.41,2024-02-12 12:03:07,,,2.41
48a9659b-6d83-4f53-9f98-e173decf776b,Teja kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjUJcz5pNsA6g7WoxpzVEh7ktQufirmb2Yf5cGBo4MWiRRw,"Gimana nih H-2 masih sering error aplikasinya sering logout waktu sehabis pengisian data² dan tidak bisa masuk kembali padahal username dan password sudah diedit dan benar. Begini lah hasilnya jika memaksakan kehendak,server belum stabil dipaksa dipakai apakah nanti mau menyalahkan operator karena tidak kompeten ??? Padahal aplikasinya yang tidak kompeten dan belum seharusnya untuk digunakan. . . .Parah Banget",1,7,2.41,2024-02-13 01:41:47,,,2.41
5946096a-4c26-4c63-8219-f00f32126829,evi magdalena,https://play-lh.googleusercontent.com/a-/ALV-UjUSAXU_-NeAXvWegXpGlCTR4KzwiUyaHm_1bZmawHGxmZY,"Aplikasi ini bersekala Nasional namun sulit di Gunakan, memang bisa menggunakan nya secara Offline tapi aplikasi sulit untuk mengidentifikasi gambar dan data pahal hasil gambar sudah sangat jelas, saya harap ini bisa di perbaharui kembali karena aplikasi sangat di butuhkan 🙏🙏",1,5,2.41,2024-02-13 10:38:16,,,2.41
01b422ac-5abc-4e92-bb04-2f8a8fc99371,Maha Lina,https://play-lh.googleusercontent.com/a-/ALV-UjVyr1wzk9Y8ClG8xyDk-QFTijnxeCBmnZInCnB3yWLNqLI,"Aplikasi ini suka berubah yang difoto apa yang keluar apa, hasil bisa diedit kesannya hasil pemilu bisa diotak-atik kurang bagus ini aplikasi, banyak lelet loading lama.",1,7,2.48,2024-02-16 17:50:39,,,2.48
3cda785d-474b-4d49-8cbb-ce9d07f641d5,Momogi,https://play-lh.googleusercontent.com/a-/ALV-UjUzuEjJs8q6wb1jUUH76vbQ3Ahtic2sEc3JmGpyO_tcyog,"Aplikasi Tidak layak pakai, Tulisan Jelas namun tidak terbaca, Slide 2 Ketika edit tidak muncul Keyboard, banyak tanda X terbaca 8, Lambat dalam memproses Gambar dan Data.",1,2,2.48,2024-02-21 01:09:42,,,2.48
97af58ca-2086-4b18-b2e7-978c924e7db5,Faiz Elnino,https://play-lh.googleusercontent.com/a-/ALV-UjVYTwNSO9gHqIppa1xGeWCxVut2Uj_Jb0sjZhiFYEpqhsA,"Bugnya parah. Di TPS rata2 DPT 300, tapi kok bisa input total 180*** suara. Logicnya tidak masuk, seharusnya kalo salah input tidak bisa diupload. Minimal dikasih warning/alert biar petugas data entry-nya bisa koreksi.",1,0,2.48,2024-02-17 21:52:20,,,2.48
bc37c2af-4079-44f8-8469-dc873d0b3921,Daa Ciel,https://play-lh.googleusercontent.com/a-/ALV-UjVmr6DLWvDDHy8r8IdJ1qUSU6ZaizuX-z2Pawjrg-jhALo,"Tolonglah untuk KPU/developer aplikasi ini, kalau aplikasinya belum siap dan masih banyak kendala, lebih baik jangan digunakan. Di ujicoba jangan menjelang mau ada acara pemilu, ini kan jangkanya panjang, 5 tahun sekali utk pilpres, bisalah dperbaiki sedikit2 apa yg masih terkendala, jangan baru di ujicoba n perbaiki beberapa bulan sebelum acaranya.",1,39,2.48,2024-02-15 13:21:46,,,2.48
0c1d42dd-0e92-44be-add0-257dbac8545f,Jacky Duke Cervantes,https://play-lh.googleusercontent.com/a/ACg8ocLwQPNK5hHhr7luvQHIxyrzeCgo3FvLnyZPuZ5DOMnoX-s=mo,"Gak bisa sign-in. Ini aplikasi curang oleh pengembangnya karena jumlah suara di TPS-TPS yang dimasukkan kedalam aplikasi ini bisa berubah jumlahnya secara otomatis seolah-olah ada yang mengubahnya. Contoh : jumlah suara paslon 02 di tps hanya 70 suara, tapi yang keluar di aplikasi jadi 870 suara. Pasti kpu disuruh dan dibayar oleh paslon 02 prabowo-gibran nih.... 😏 laporin aja ke playstore spy aplikasi ini dikeluarin dari playstore.",1,0,2.48,2024-02-15 18:28:24,,,2.48
68c3c047-2920-48da-844a-9b8d1ea43be9,backup hp,https://play-lh.googleusercontent.com/a/ACg8ocLtZy-i4Xp9Bp1jSS0-R-rVdDZIvIuJ6Zdtz8w4OI0J=mo,"Parah banget aplikasi ini algoritmanya seolah olah seperti sudah diatur sesuai pesanan, diperbaiki yg satu yg lain malah berubah, server lemot parah, pemindaian angka tidak akurat banyak kesalahan, heran aplikasi buatan pemerintah tapi interface sekelas aplikasi warnet... Anggaran triliunan bikin 1 aplikasi ajah kaga pernah bener?",1,0,2.48,2024-02-18 03:26:03,,,2.48
49c8c49c-14a4-4a31-bbea-9277bbfb7a20,Buchory Imam,https://play-lh.googleusercontent.com/a-/ALV-UjVy4SI5HUPJTBEqa4o2zAoVtgla6sOgpCEca_5h2pDAvA,"sebenerE bagus,, sayang sistem untuk pengambilan/upload file sulit,terlalu rumit, seandainya untuk koreksi di sediakan file/salinan c hasil tersendiri yang ukuran bisa di jangkau untuk pengambilan gambar,lebih enak.. Dan aplikasi belum siap betul.. masih sering eror.",3,4,2.41,2024-02-15 12:10:13,,,2.41
722dea88-7686-4ff0-b809-3692d3ebdec5,Husni Luthfi,https://play-lh.googleusercontent.com/a-/ALV-UjUC7nV8DfLSohla4YxLZpYViAKP1S8YUyUBspjgewE1Iy0,"jangankan sampai ke tahapan mempermudah ini malah mempersulit, apload sulit, UI dan UX terkesan asal jadi bikin ribet. Entah vendor atau internal tim kpu yang buat, kalian gk pake QA kah sebelum deploy aplikasi? Kalau aplikasi kayak gini sampe tanggal 15 subuh belum bisa upload gk ada exit plannya?. Tujuan aplikasi ini kan untuk memecahkan masalah soal input hasil tps agar mudah, tapi malah Input hasil tps tetep susah, ditambah aplikasi yang susah jadi malah ada 2 masalah sekarang.",1,1,2.48,2024-02-15 05:18:41,,,2.48
a70ab7b4-4de3-44ae-8558-9ae850c82a22,ARINA MAZIDA ILMA,https://play-lh.googleusercontent.com/a-/ALV-UjU_K4Y8RbI5slAb4L_43pBEi6jBI3SHrTAsJU_JK_gC49Y,"Mohon ditambahkan beberapa menu mode kamera yg akan digunakan, beberapa kamera HP auto mode 0,5 tidak bisa dirubah ke mode normal/optimal ... sehingga banyak masalah gambar tidak terfoto dengan jelas... ketika uji coba upload foto yang ada log-out log-in sendiri.. alhasil beberapa kali ganti password.. dan bahkan banyak yang fotonya tidak terkirim dan itu sangat-sangat menghambat proses pengiriman foto siRekap.",1,219,2.32,2024-02-08 10:03:05,,,2.32
d789094f-b620-46e6-8aac-eccf48213752,Dummy Lgr,https://play-lh.googleusercontent.com/a/ACg8ocJsHwnMJW2bFf0Xa4TPBFwm7rMoa6tx6p06iMvEYHW8=mo,"Kualitas gambar untuk foto simulasi burem ga jelas, dlm aplikasi ga ada fitur buat fokusin camera, jadi banyak bgt kesalahan baca data dan ada beberapa bug juga untuk kunci data & buat dokumen pdf loadingnya lama banget, bahkan ada yang ga bisa sampai berhari2 mungkin itu bug tolong diperbaiki, pemilu tinggal berapa hari lagi.. ini aplikasi bisa dibilang belum berfungsi secara optimal!",1,2911,2.32,2024-02-07 18:41:07,,,2.32
55ee3bc5-c3e0-4bae-8476-e35052247abf,ARIF SIDIK PRASETIYO,https://play-lh.googleusercontent.com/a/ACg8ocJHNwlKoYg6wl2s9qfRf51K4YFpMMb9EaUOs71Nmorg3w=mo,"Aplikasinya terlalu banyak manual, bukan mempermudah tpi memperlama, penjumlahan masih manual tidak otomatis, jika terjadi ketidak sesuaian suara hanya diberi tanda saja dan tidak bisa mengubah angka yang sebenarnya.ketika kirim foto mental, ketika foto C hasil meskipun buram tapi tetap lolos verifikasi, tidak bisa hapus foto dan edit jumlah suara sebelum mengunci dokumen. Ketika login sulit. Ketika mau kirim pdf ke saksi/pengawas mental lagi, Kalau belum siap jangan dipaksakan",1,3877,2.32,2024-02-06 22:34:55,,,2.32
55ab967a-0df3-4b01-98b6-8030132085ab,ronaa ulii,https://play-lh.googleusercontent.com/a/ACg8ocLwmsmVifxzP8ppiJJHH1PxbMlpUvIfed1J2kBdyzuf=mo,Untuk aplikasi sekelas nasional ini benar benar jelek. Unggah gambar susah dibuat mode pesawat bisa tapi harus masukkan angka secara manual. Belum lagi untuk membuat dokumen pdf nya lama mulai sore sampai pagi tetap tidak bisa dibuat. Untuk tim pembuat aplikasi kalau ada komen komen gini tolong dibaca dan diperbaiki karena yang memakai aplikasi ini kan kpps untuk kelancaran pemilu juga. Besok yang buat lama bukan penghitungan suara tapi sirekap bermasalah. Bukan mempermudah jadi mempersulit,1,1391,2.41,2024-02-11 08:50:10,,,2.41
df8da691-f8c3-4243-a61b-8cc273a2d3c0,dns yt,https://play-lh.googleusercontent.com/a-/ALV-UjU6_TJL2XNZz8F7_1nw_ArDCjRpY8Nv0QrymVvMFyDOKw,"Bukannya mempermudah, malah mempersulit. Login error, susah, lama. Kualitas upolad gambar jelek, tulisan bagus malah tidak terbaca, verifikasi gambar juga lama, membuat berkas ke pdf juga lama. Tolong segera diperbaiki jika memang berniat mempermudah !!",1,41,2.32,2024-02-09 09:27:39,,,2.32
eb573c39-6b79-4a12-93bf-584a5066b3f5,Marzuki Jasin,https://play-lh.googleusercontent.com/a/ACg8ocLpL4ZqJn35ND5GUhNwK6oExCj3BdfsS7Bjt7whvg5j=mo,"Segera perbaiki menu detail pemilihan, sebab gagal lakukan koreksi hasil pengambilan foto form C, periksa form C Hasil, dalam jendela periksa kesesuaian data, hanya bisa kasih x (cross) tidak sesuai, tp jumlah yg perlu dikoreksi tidak muncul editable box nya. Terima kasih.",1,161,2.41,2024-02-10 18:44:25,,,2.41
523ce293-f1e9-498b-91e5-6594b0036f81,Septia Widio Warman,https://play-lh.googleusercontent.com/a-/ALV-UjVcT_0Lufr5iWyfqqDc5T3eAKUbxyHfOALf5SmmPsZV1LFf,"Aplikasi belum layak untuk dioperasikan 1.bisa dilihat dari komenan kawan2,pas unggah selalu logout sendiri. 2.kualitas gambar,bukan kesalah spek android,camera saat poto biasa jernih dan fokus,diaplikasi ini hasil poto buram dan tidak dapat difokuskan secara manual,mungkin mengingat kualitas gambar HD memakan penyimpanan besar mungkin,tapi ini kualitasnya buram,terlalu kecil,tolong perbaiki secepatnya,!!!",1,3274,2.30,2024-02-05 00:55:12,,,2.30
0b150f52-e90f-4353-a918-73567ae44347,Abiel Thea,https://play-lh.googleusercontent.com/a-/ALV-UjXR7r1LmWQR7gnRIQ1aAKlRYxiACxJon9AZC-T-Zxklfw,"Mohon dibenahi kembali, tulisan X kadang sering terbaca jadi 8, Hati-hati buat kawan si rekap walau tulisan sudah hijau itu belum tentu data sama dengan yg sudah difoto. Semoga secepatnya si rekap ini berfungsi dengan semestinya pada hari H nanti dan mempermudah merekap data selayaknya.",2,278,2.32,2024-02-08 02:29:18,,,2.32
e4df8396-aad2-4ebe-949b-8e8f7fd5910e,Eka Aulia,https://play-lh.googleusercontent.com/a/ACg8ocKwLkpIsLtQC7Ey0eRXGYVxjGoRxP-YgtzeoM4xMNYM=mo,Berdasarkan hasil pengalaman simulasi banyak sekali kendala dari sistem nya awalnya pengiriman foto kadang berhasil terkirim tapi proses nya ngak bisa padahal kualitas fotonya menurut kita liat sudah sangat memadai . Foto DPR yg saya tes satu yg terverifikasi ngak bisa kita coba lanjut untuk mengunci dan pdfkan karena tidak selesai semuanya ... Sudah berulang kali di coba tetap ngak bisa di proses,1,849,2.32,2024-02-07 15:24:07,,,2.32
3469ff83-4631-4e79-9404-a477391e794c,Panji Syuhadak,https://play-lh.googleusercontent.com/a/ACg8ocIAD2GQX2ByVhyihZcxTMyfZlckhFeA16lRu1Hx8EEz=mo,"Aplikasi di bwt untuk formalitas aja, mangkanya tiap kali di perbarui aplikasinya, gak ada peningkatan kualitas baik aplikasinya yg kurang stabil maupun server yg di gunakan. Sehingga pas waktu pencatatan hasil pemilu melalui aplikasi seringkali terjadi error.",1,205,2.32,2024-02-08 10:17:23,,,2.32
3966fc8e-fd6e-45b9-a0f7-9f71b326df29,agung susilo,https://play-lh.googleusercontent.com/a-/ALV-UjVdgG_dQ2B-w7g8nCKLRGExwkX2yjud5sd2f00KQkhJGw,"Masih belum stabil dan masih banyak PR. 1. Login yg sulit di beberapa perangkat 2. Kualitas ambil foto buram 3. Ketika setel waktu pemungutan suara,aplikasi berhenti/ force closed 4.ketika akan berpindah dari nasional 1 didalam aplikasi, aplikasi berhenti/forced close 5. Pembacaan hasil pengambilan gambar memerlukan waktu yg sangat lama 6.kesalahan pengambilan gambar yg terus berulang",1,151,2.32,2024-02-08 08:18:02,,,2.32
6705144e-425c-4a39-95e8-5ea7d8a6a7c2,Laras Shantika,https://play-lh.googleusercontent.com/a-/ALV-UjWrm_4k07Tv5d5vWjLfidCQHh3LutltSLeFzVzGXg-LEQ,"Sering sekali app log out sendiri, hasil gambar jika memang kurang jelas mohon ada peringatannya jadi bisa difoto ulang mengingat fotonya jg tdk bisa diambil dari galeri. Tulisan yg tdk terbaca mohon diberi peringatan jg, karena jika meng klik detail sering terjadi problem shg membuat sulit petugas :(( mohon diperbaiki lagi🙏",1,106,2.41,2024-02-11 06:43:32,,,2.41
e400af99-fdf9-43ca-861a-02b3700e20e7,DQ_ Photography,https://play-lh.googleusercontent.com/a-/ALV-UjUEH0kNzsL29ehbyM2MSqPb-Ud6A6e1I1MmmtXyektlTwM,Setelah update ke 2.32 tidak bisa login. Loading nya lama. Padahal pakai ram 8gb. Internal juga masih banyak penyimpanannya. Mohon tingkatkan lagi untuk kualitas fotonya. Sangat beda jauh hasil dr kamera langsung sama dr aplikasi si rekap. Sehingga sangat susah untuk membaca batas / garis / april textnya walaupun pencahayaan sudah cukup bagus.,1,4098,2.32,2024-02-07 16:05:25,,,2.32
28966487-5332-4cdf-8d0f-68eb80d28122,muhammad ardiansyah putra,https://play-lh.googleusercontent.com/a/ACg8ocKwNooQHQldsI07v9Qto6A3zbyi2NRRBQeEbVsH5xR9=mo,"Developernya lebih baik mundur saja, tidak profesional dalam mengembangkan aplikasi untuk acara penting seperti ini. Tujuan digitalisasi adalah memudahkan dan mengefisiensi waktu, tapi tidak dengan apk ini, mempersulit, menghabiskan banyak waktu, dan menambah pekerjaan bagian IT KPPS. Foto tida ada stabiliter/auto fokus, selalu gagal dalam verifikasi foto meskipun difoto dalam posisi sempurna, sering log out ketika kirim foto, nunggu upload foto terlalu lama dan ujung ujungnya disuruh ngulangi.",1,189,2.41,2024-02-11 16:20:43,,,2.41
8c965e07-fcfd-4ead-ac44-85a806db834a,Robi Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjUOFYWbVQgBXJfNoiMYDU5iRHHA8VX9oo3Ifuo7LNhjtcQ,"Sekiranya belum siap dengan digitalisasi engga usah dipaksakan, daripada nanti di lapangan menghambat. Untuk menyesuaikan foto sampe muncul bingkai kuning aja susah sekali. Ada yang nyoba nyampe 200an kali jepret tapi tetep tidak muncul bingkai kuning di foto",1,3648,2.17-STG,2024-01-29 09:50:21,,,2.17-STG
e9c0d694-9c25-4ff4-84b8-6249afd15943,Anas M. Luthfi,https://play-lh.googleusercontent.com/a-/ALV-UjXMe8Bt0cZDTnzEEgwd3x9I98J_CqqREnN3wK-tUXs9ba8,"Sampai saat ini versi 2.41, mohon untuk fitur kamera lebih ditingkatkan.. Karena aplikasi tidak sinkron ke lensa utama handphone tetapi malah sinkron ke lensa ultra wide, yg menyebabkan hasil foto kurang maksimal bahkan kurang jelas untuk membaca teks maupun angka",2,955,2.41,2024-02-11 06:25:28,,,2.41
b84a089c-c2ce-42d9-b74a-4476cf24fd06,Iqbal Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjUFQmyfE4qlvFgQUQaBnZMIc-SDnVaNJTsMdRkP5qndu-w,"tujuan dibuatnya aplikasi adalah untuk mempermudah bukan untuk mempersulit & menguji kesabaran, mau login aja susah saat inisialisasi, aplikasi diperbaharui malah akun jadi invalid username/password, saat upload gambar hasilnya kurang jernih & fokusnya ga merata. Setidaknya kalau hasil foto dari aplikasinya kurang bagus tolong dikasih opsi buat upload foto dari gallery. Baru simulasi aja susah apalagi pas hari H",1,202,2.32,2024-02-07 11:13:20,,,2.32
3ffcbc49-9040-4082-bf7f-0cb41d17d4d0,ahmad shofie muntaha,https://play-lh.googleusercontent.com/a-/ALV-UjXpnEnxrKivZHTxoMIqaJvfsFAF4XEH_isYlSRruaHG19I,"Tolong untuk disempurnakan lagi fiturnya, tidak ada autofokus pada saat scan membuat gambar susah terdeteksi dan gagal berkali-kali pada saat hendak mengirim ke server. Pemrosesan gambar juga sangat lambat, dan aplikasi hanya sekali input, membuat kalau ada kesalahan tidak dapat dikoreksi",2,75,2.41,2024-02-11 19:18:41,,,2.41
f3d8d94a-3ce8-409d-8274-77a2f1a24a88,rio oioi,https://play-lh.googleusercontent.com/a-/ALV-UjXFNKDt8F7zk6LJcQqVQLvPtyRYnD_bFKaAt6iACNrjn7k,"Untuk developer tolong yang maksimal dalam pengembangan, aplikasi belum mateng seperti ini jangan berani rilis! Pemilu tinggal besok,udah di pakai buat bimtek malah problemnya macem2 dari yang invalid username dan password, masih ada yg blm bisa login, kasian bos yang pegang aplikasi nya sabarnya sampai habis! Jaringan bagus di bilangnya aplikasi tidak ada jaringan/offline ga bisa buat upload. Daripada kacau saran saya di siapkan dulu secara matang 2-3 tahun di trial and error baru di lepas",1,252,2.32,2024-02-07 00:34:39,,,2.32
87bdd0da-5609-43cb-a9df-f1f77b97f7a5,Cici Aminah,https://play-lh.googleusercontent.com/a/ACg8ocJ1lN4vrdkCqTbu3QanjP0cnzdKbYKz2wKlqktN65o_=mo,"Sangat sangat menguji kesabaran device realme c25s ternyata gak bisa akses gais kebetulan saya mengalami setelah saya coba ke device samsung ternyata bisa,,,, padahal spesifikasi device sudah sesuai tapi tidak menjamin ternyata,,, saran untuk kedepannya jika memang aplikasi digunakan untuk mempermudah proses pemilu sebaiknya dipersiapkan sebaik mungkin jangan seperti ini banyangkan sudah h-8 hari tapi aplikasi masih banyak kendala..... Alhamdulillah guis setelah diupdate udah gampang loginnya",1,170,2.41,2024-02-11 15:29:17,,,2.41
8897596f-0907-4141-ad53-1a9b2681a06d,Heri Cahyono,https://play-lh.googleusercontent.com/a-/ALV-UjUCkm581FV6tn2b0eAMluaUU5A3_hCtQGmiUEmdyI3nuA,"Username dan pasword salah terus padahal dari awal saya masuk aja gabisa, apalagi ganti pasword, ini maksutnya gimana..?? username sama pasword sesuai yg di kirimkan sama aktivasi KPU.. Persiapan dari pembuatan aplikasi/sistem kayaknya kurang.. Kalau jaringan/penyimpanan pengaruh, saya memakai device ram 8/256, dan menggunakan wifi yg hanya saya saja yg pake.. Karena sengaja untuk masuk di aplikasi ini aja..",1,1203,2.32,2024-02-05 13:17:20,,,2.32
